Name,Task,Phase,Trial,Leg,StartTime,EndTime
331,Mapping,Arch,NA,NA,2024-01-26T09:00:18Z,2024-01-26T09:00:18Z
331,Mapping,Transition,NA,NA,2024-01-26T09:00:18Z,2024-01-26T09:00:19Z
331,Mapping,Tree,NA,NA,2024-01-26T09:00:19Z,2024-01-26T09:00:20Z
331,Mapping,Transition,NA,NA,2024-01-26T09:00:20Z,2024-01-26T09:00:20Z
331,Mapping,Tree,NA,NA,2024-01-26T09:00:20Z,2024-01-26T09:00:20Z
331,Mapping,Transition,NA,NA,2024-01-26T09:00:20Z,2024-01-26T09:00:21Z
331,Mapping,Waterfall,NA,NA,2024-01-26T09:00:21Z,2024-01-26T09:00:22Z
331,Mapping>Memory,Transition,NA,NA,2024-01-26T09:00:22Z,2024-01-26T09:01:15Z
331,Memory,Fossil,Panel,Arch,2024-01-26T09:01:15Z,2024-01-26T09:01:17Z
331,Memory,Transition,NA,NA,2024-01-26T09:01:17Z,2024-01-26T09:01:26Z
331,Memory,Fruit,Panel,Waterfall,2024-01-26T09:01:26Z,2024-01-26T09:01:27Z
331,Memory,Transition,NA,NA,2024-01-26T09:01:27Z,2024-01-26T09:01:36Z
331,Memory,Water,Panel,Tree,2024-01-26T09:01:36Z,2024-01-26T09:01:37Z
331,Memory>Perspective Taking,Transition,NA,NA,2024-01-26T09:01:37Z,2024-01-26T09:02:08Z
331,Perspective Taking,Rocket,Waterfall,Arch,2024-01-26T09:02:08Z,2024-01-26T09:02:45Z
331,Perspective Taking,Transition,NA,NA,2024-01-26T09:02:45Z,2024-01-26T09:02:50Z
331,Perspective Taking,Waterfall,Tree,Arch,2024-01-26T09:02:50Z,2024-01-26T09:03:28Z
331,Perspective Taking,Transition,NA,NA,2024-01-26T09:03:28Z,2024-01-26T09:03:33Z
331,Perspective Taking,Rocket,Tree,Waterfall,2024-01-26T09:03:33Z,2024-01-26T09:04:01Z
331,Perspective Taking,Transition,NA,NA,2024-01-26T09:04:01Z,2024-01-26T09:04:06Z
331,Perspective Taking,Arch,Waterfall,Rocket,2024-01-26T09:04:06Z,2024-01-26T09:04:20Z
331,Perspective Taking,Transition,NA,NA,2024-01-26T09:04:20Z,2024-01-26T09:04:25Z
331,Perspective Taking,Tree,Rocket,Waterfall,2024-01-26T09:04:25Z,2024-01-26T09:04:51Z
331,Perspective Taking,Transition,NA,NA,2024-01-26T09:04:51Z,2024-01-26T09:04:56Z
331,Perspective Taking,Arch,Waterfall,Tree,2024-01-26T09:04:56Z,2024-01-26T09:05:15Z
331,Perspective Taking,Transition,NA,NA,2024-01-26T09:05:15Z,2024-01-26T09:05:20Z
331,Perspective Taking,Waterfall,Rocket,Tree,2024-01-26T09:05:20Z,2024-01-26T09:05:32Z
332,Training,Rotation,L 45,NA,2024-01-30T05:55:54Z,2024-01-30T05:56:04Z
332,Training,Transition,NA,NA,2024-01-30T05:56:04Z,2024-01-30T05:56:08Z
332,Training,Rotation,Returning L 45,NA,2024-01-30T05:56:08Z,2024-01-30T05:56:13Z
332,Training,Transition,NA,NA,2024-01-30T05:56:13Z,2024-01-30T05:56:17Z
332,Training,Rotation,L 90,NA,2024-01-30T05:56:17Z,2024-01-30T05:56:25Z
332,Training,Transition,NA,NA,2024-01-30T05:56:25Z,2024-01-30T05:56:30Z
332,Training,Rotation,Returning L 90,NA,2024-01-30T05:56:30Z,2024-01-30T05:56:37Z
332,Training,Transition,NA,NA,2024-01-30T05:56:37Z,2024-01-30T05:57:00Z
332,Training,Movement,1,NA,2024-01-30T05:57:00Z,2024-01-30T05:57:15Z
332,Training,Transition,NA,NA,2024-01-30T05:57:15Z,2024-01-30T05:57:15Z
332,Training,Movement,2,NA,2024-01-30T05:57:15Z,2024-01-30T05:57:24Z
332,Training,Transition,NA,NA,2024-01-30T05:57:24Z,2024-01-30T05:57:26Z
332,Training,Movement,3,NA,2024-01-30T05:57:26Z,2024-01-30T05:57:35Z
332,Training,Transition,NA,NA,2024-01-30T05:57:35Z,2024-01-30T05:57:35Z
332,Training,Movement,4,NA,2024-01-30T05:57:35Z,2024-01-30T05:57:44Z
332,Training,Transition,NA,NA,2024-01-30T05:57:44Z,2024-01-30T05:57:53Z
332,Training,HomingMultiLegs,T1.L1,NA,2024-01-30T05:57:53Z,2024-01-30T05:57:53Z
332,Training,Transition,NA,NA,2024-01-30T05:57:53Z,2024-01-30T05:58:14Z
332,Training,HomingMultiLegs,T1.L2,NA,2024-01-30T05:58:14Z,2024-01-30T05:58:14Z
332,Training,Transition,NA,NA,2024-01-30T05:58:14Z,2024-01-30T05:58:43Z
332,Training,HomingMultiLegs,T1.L3,NA,2024-01-30T05:58:43Z,2024-01-30T05:58:43Z
332,Training,Transition,NA,NA,2024-01-30T05:58:43Z,2024-01-30T05:59:29Z
332,Training,HomingMultiLegs,T2.L1,NA,2024-01-30T05:59:29Z,2024-01-30T05:59:29Z
332,Training,Transition,NA,NA,2024-01-30T05:59:29Z,2024-01-30T05:59:45Z
332,Training,HomingMultiLegs,T2.L2,NA,2024-01-30T05:59:45Z,2024-01-30T05:59:45Z
332,Training,Transition,NA,NA,2024-01-30T05:59:45Z,2024-01-30T06:00:18Z
332,Training,HomingMultiLegs,T2.L3,NA,2024-01-30T06:00:18Z,2024-01-30T06:00:18Z
332,Training>Path Integration,Transition,NA,NA,2024-01-30T06:00:18Z,2024-01-30T06:01:38Z
332,Path Integration,NA,1,1,2024-01-30T06:01:38Z,2024-01-30T06:01:51Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:01:51Z,2024-01-30T06:02:11Z
332,Path Integration,NA,1,2,2024-01-30T06:02:11Z,2024-01-30T06:02:28Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:02:28Z,2024-01-30T06:02:43Z
332,Path Integration,NA,1,3,2024-01-30T06:02:43Z,2024-01-30T06:03:20Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:03:20Z,2024-01-30T06:03:32Z
332,Path Integration,NA,2,1,2024-01-30T06:03:32Z,2024-01-30T06:03:43Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:03:43Z,2024-01-30T06:03:58Z
332,Path Integration,NA,2,2,2024-01-30T06:03:58Z,2024-01-30T06:04:12Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:04:12Z,2024-01-30T06:04:27Z
332,Path Integration,NA,2,3,2024-01-30T06:04:27Z,2024-01-30T06:05:13Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:05:13Z,2024-01-30T06:05:24Z
332,Path Integration,NA,3,1,2024-01-30T06:05:24Z,2024-01-30T06:05:44Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:05:44Z,2024-01-30T06:06:01Z
332,Path Integration,NA,3,2,2024-01-30T06:06:01Z,2024-01-30T06:06:20Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:06:20Z,2024-01-30T06:06:40Z
332,Path Integration,NA,3,3,2024-01-30T06:06:40Z,2024-01-30T06:07:05Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:07:05Z,2024-01-30T06:07:16Z
332,Path Integration,NA,4,1,2024-01-30T06:07:16Z,2024-01-30T06:07:27Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:07:27Z,2024-01-30T06:07:44Z
332,Path Integration,NA,4,2,2024-01-30T06:07:44Z,2024-01-30T06:08:04Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:08:04Z,2024-01-30T06:08:19Z
332,Path Integration,NA,4,3,2024-01-30T06:08:19Z,2024-01-30T06:08:43Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:08:43Z,2024-01-30T06:08:53Z
332,Path Integration,NA,5,1,2024-01-30T06:08:53Z,2024-01-30T06:09:06Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:09:06Z,2024-01-30T06:09:22Z
332,Path Integration,NA,5,2,2024-01-30T06:09:22Z,2024-01-30T06:09:41Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:09:41Z,2024-01-30T06:09:58Z
332,Path Integration,NA,5,3,2024-01-30T06:09:58Z,2024-01-30T06:10:31Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:10:31Z,2024-01-30T06:10:42Z
332,Path Integration,NA,6,1,2024-01-30T06:10:42Z,2024-01-30T06:10:59Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:10:59Z,2024-01-30T06:11:15Z
332,Path Integration,NA,6,2,2024-01-30T06:11:15Z,2024-01-30T06:11:40Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:11:40Z,2024-01-30T06:11:58Z
332,Path Integration,NA,6,3,2024-01-30T06:11:58Z,2024-01-30T06:12:38Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:12:38Z,2024-01-30T06:12:52Z
332,Path Integration,NA,7,1,2024-01-30T06:12:52Z,2024-01-30T06:13:06Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:13:06Z,2024-01-30T06:13:22Z
332,Path Integration,NA,7,2,2024-01-30T06:13:22Z,2024-01-30T06:13:46Z
332,Path Integration,Transition,NA,NA,2024-01-30T06:13:46Z,2024-01-30T06:14:08Z
332,Path Integration,NA,7,3,2024-01-30T06:14:08Z,2024-01-30T06:14:46Z
332,Path Integration>Egocentric pointing,Transition,NA,NA,2024-01-30T06:14:46Z,2024-01-30T06:15:24Z
332,Egocentric pointing,NA,1,NA,2024-01-30T06:15:24Z,2024-01-30T06:16:35Z
332,Egocentric pointing,Transition,NA,NA,2024-01-30T06:16:35Z,2024-01-30T06:16:42Z
332,Egocentric pointing,NA,2,NA,2024-01-30T06:16:42Z,2024-01-30T06:17:20Z
332,Egocentric pointing,Transition,NA,NA,2024-01-30T06:17:20Z,2024-01-30T06:17:27Z
332,Egocentric pointing,NA,3,NA,2024-01-30T06:17:27Z,2024-01-30T06:18:12Z
332,Egocentric pointing,Transition,NA,NA,2024-01-30T06:18:12Z,2024-01-30T06:18:19Z
332,Egocentric pointing,NA,4,NA,2024-01-30T06:18:19Z,2024-01-30T06:18:44Z
332,Egocentric pointing>Mapping,Transition,NA,NA,2024-01-30T06:18:44Z,2024-01-30T06:19:28Z
332,Mapping,Tree,NA,NA,2024-01-30T06:19:28Z,2024-01-30T06:19:30Z
332,Mapping,Transition,NA,NA,2024-01-30T06:19:30Z,2024-01-30T06:19:34Z
332,Mapping,Arch,NA,NA,2024-01-30T06:19:34Z,2024-01-30T06:19:36Z
332,Mapping,Transition,NA,NA,2024-01-30T06:19:36Z,2024-01-30T06:19:37Z
332,Mapping,Waterfall,NA,NA,2024-01-30T06:19:37Z,2024-01-30T06:19:40Z
332,Mapping,Transition,NA,NA,2024-01-30T06:19:40Z,2024-01-30T06:19:42Z
332,Mapping,Arch,NA,NA,2024-01-30T06:19:42Z,2024-01-30T06:19:43Z
332,Mapping,Transition,NA,NA,2024-01-30T06:19:43Z,2024-01-30T06:19:44Z
332,Mapping,Waterfall,NA,NA,2024-01-30T06:19:44Z,2024-01-30T06:19:44Z
332,Mapping,Transition,NA,NA,2024-01-30T06:19:44Z,2024-01-30T06:19:48Z
332,Mapping,Arch,NA,NA,2024-01-30T06:19:48Z,2024-01-30T06:19:48Z
332,Mapping,Transition,NA,NA,2024-01-30T06:19:48Z,2024-01-30T06:20:02Z
332,Mapping,Arch,NA,NA,2024-01-30T06:20:02Z,2024-01-30T06:20:03Z
332,Mapping,Transition,NA,NA,2024-01-30T06:20:03Z,2024-01-30T06:20:05Z
332,Mapping,Waterfall,NA,NA,2024-01-30T06:20:05Z,2024-01-30T06:20:06Z
332,Mapping,Transition,NA,NA,2024-01-30T06:20:06Z,2024-01-30T06:20:07Z
332,Mapping,Tree,NA,NA,2024-01-30T06:20:07Z,2024-01-30T06:20:08Z
332,Mapping>Memory,Transition,NA,NA,2024-01-30T06:20:08Z,2024-01-30T06:20:48Z
332,Memory,Fossil,Panel,Arch,2024-01-30T06:20:48Z,2024-01-30T06:20:51Z
332,Memory,Transition,NA,NA,2024-01-30T06:20:51Z,2024-01-30T06:20:53Z
332,Memory,Fruit,Panel,Tree,2024-01-30T06:20:53Z,2024-01-30T06:20:54Z
332,Memory,Transition,NA,NA,2024-01-30T06:20:54Z,2024-01-30T06:20:55Z
332,Memory,Water,Panel,Waterfall,2024-01-30T06:20:55Z,2024-01-30T06:20:56Z
332,Memory>Perspective Taking,Transition,NA,NA,2024-01-30T06:20:56Z,2024-01-30T06:21:46Z
332,Perspective Taking,Rocket,Waterfall,Arch,2024-01-30T06:21:46Z,2024-01-30T06:22:24Z
332,Perspective Taking,Transition,NA,NA,2024-01-30T06:22:24Z,2024-01-30T06:22:29Z
332,Perspective Taking,Waterfall,Tree,Arch,2024-01-30T06:22:29Z,2024-01-30T06:22:48Z
332,Perspective Taking,Transition,NA,NA,2024-01-30T06:22:48Z,2024-01-30T06:22:53Z
332,Perspective Taking,Rocket,Tree,Waterfall,2024-01-30T06:22:53Z,2024-01-30T06:23:15Z
332,Perspective Taking,Transition,NA,NA,2024-01-30T06:23:15Z,2024-01-30T06:23:20Z
332,Perspective Taking,Arch,Waterfall,Rocket,2024-01-30T06:23:20Z,2024-01-30T06:23:44Z
332,Perspective Taking,Transition,NA,NA,2024-01-30T06:23:44Z,2024-01-30T06:23:49Z
332,Perspective Taking,Tree,Rocket,Waterfall,2024-01-30T06:23:49Z,2024-01-30T06:24:05Z
332,Perspective Taking,Transition,NA,NA,2024-01-30T06:24:05Z,2024-01-30T06:24:10Z
332,Perspective Taking,Arch,Waterfall,Tree,2024-01-30T06:24:10Z,2024-01-30T06:24:21Z
332,Perspective Taking,Transition,NA,NA,2024-01-30T06:24:21Z,2024-01-30T06:24:26Z
332,Perspective Taking,Waterfall,Rocket,Tree,2024-01-30T06:24:26Z,2024-01-30T06:24:41Z
333,Training,Rotation,R 90,NA,2024-02-06T05:31:43Z,2024-02-06T05:31:50Z
333,Training,Transition,NA,NA,2024-02-06T05:31:50Z,2024-02-06T05:31:54Z
333,Training,Rotation,Returning R 90,NA,2024-02-06T05:31:54Z,2024-02-06T05:32:04Z
333,Training,Transition,NA,NA,2024-02-06T05:32:04Z,2024-02-06T05:32:08Z
333,Training,Rotation,R 45,NA,2024-02-06T05:32:08Z,2024-02-06T05:32:16Z
333,Training,Transition,NA,NA,2024-02-06T05:32:16Z,2024-02-06T05:32:19Z
333,Training,Rotation,Returning R 45,NA,2024-02-06T05:32:19Z,2024-02-06T05:32:27Z
333,Training,Transition,NA,NA,2024-02-06T05:32:27Z,2024-02-06T05:32:52Z
333,Training,Movement,1,NA,2024-02-06T05:32:52Z,2024-02-06T05:33:03Z
333,Training,Transition,NA,NA,2024-02-06T05:33:03Z,2024-02-06T05:33:03Z
333,Training,Movement,2,NA,2024-02-06T05:33:03Z,2024-02-06T05:33:11Z
333,Training,Transition,NA,NA,2024-02-06T05:33:11Z,2024-02-06T05:33:13Z
333,Training,Movement,3,NA,2024-02-06T05:33:13Z,2024-02-06T05:33:22Z
333,Training,Transition,NA,NA,2024-02-06T05:33:22Z,2024-02-06T05:33:22Z
333,Training,Movement,4,NA,2024-02-06T05:33:22Z,2024-02-06T05:33:29Z
333,Training,Transition,NA,NA,2024-02-06T05:33:29Z,2024-02-06T05:33:56Z
333,Training,HomingMultiLegs,T1.L1,NA,2024-02-06T05:33:56Z,2024-02-06T05:33:56Z
333,Training,Transition,NA,NA,2024-02-06T05:33:56Z,2024-02-06T05:34:11Z
333,Training,HomingMultiLegs,T1.L2,NA,2024-02-06T05:34:11Z,2024-02-06T05:34:11Z
333,Training,Transition,NA,NA,2024-02-06T05:34:11Z,2024-02-06T05:34:47Z
333,Training,HomingMultiLegs,T1.L3,NA,2024-02-06T05:34:47Z,2024-02-06T05:34:47Z
333,Training,Transition,NA,NA,2024-02-06T05:34:47Z,2024-02-06T05:35:42Z
333,Training,HomingMultiLegs,T2.L1,NA,2024-02-06T05:35:42Z,2024-02-06T05:35:42Z
333,Training,Transition,NA,NA,2024-02-06T05:35:42Z,2024-02-06T05:35:58Z
333,Training,HomingMultiLegs,T2.L2,NA,2024-02-06T05:35:58Z,2024-02-06T05:35:58Z
333,Training,Transition,NA,NA,2024-02-06T05:35:58Z,2024-02-06T05:36:22Z
333,Training,HomingMultiLegs,T2.L3,NA,2024-02-06T05:36:22Z,2024-02-06T05:36:22Z
333,Training>Path Integration,Transition,NA,NA,2024-02-06T05:36:22Z,2024-02-06T05:38:19Z
333,Path Integration,NA,1,1,2024-02-06T05:38:19Z,2024-02-06T05:38:30Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:38:30Z,2024-02-06T05:38:47Z
333,Path Integration,NA,1,2,2024-02-06T05:38:47Z,2024-02-06T05:39:03Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:39:03Z,2024-02-06T05:39:20Z
333,Path Integration,NA,1,3,2024-02-06T05:39:20Z,2024-02-06T05:39:54Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:39:54Z,2024-02-06T05:40:09Z
333,Path Integration,NA,2,1,2024-02-06T05:40:09Z,2024-02-06T05:40:21Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:40:21Z,2024-02-06T05:40:37Z
333,Path Integration,NA,2,2,2024-02-06T05:40:37Z,2024-02-06T05:40:52Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:40:52Z,2024-02-06T05:41:09Z
333,Path Integration,NA,2,3,2024-02-06T05:41:09Z,2024-02-06T05:41:44Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:41:44Z,2024-02-06T05:42:00Z
333,Path Integration,NA,3,1,2024-02-06T05:42:00Z,2024-02-06T05:42:17Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:42:17Z,2024-02-06T05:42:33Z
333,Path Integration,NA,3,2,2024-02-06T05:42:33Z,2024-02-06T05:42:53Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:42:53Z,2024-02-06T05:43:13Z
333,Path Integration,NA,3,3,2024-02-06T05:43:13Z,2024-02-06T05:43:47Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:43:47Z,2024-02-06T05:44:01Z
333,Path Integration,NA,4,1,2024-02-06T05:44:01Z,2024-02-06T05:44:12Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:44:12Z,2024-02-06T05:44:27Z
333,Path Integration,NA,4,2,2024-02-06T05:44:27Z,2024-02-06T05:44:47Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:44:47Z,2024-02-06T05:45:03Z
333,Path Integration,NA,4,3,2024-02-06T05:45:03Z,2024-02-06T05:45:37Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:45:37Z,2024-02-06T05:45:50Z
333,Path Integration,NA,5,1,2024-02-06T05:45:50Z,2024-02-06T05:46:06Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:46:06Z,2024-02-06T05:46:23Z
333,Path Integration,NA,5,2,2024-02-06T05:46:23Z,2024-02-06T05:46:45Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:46:45Z,2024-02-06T05:47:02Z
333,Path Integration,NA,5,3,2024-02-06T05:47:02Z,2024-02-06T05:47:35Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:47:35Z,2024-02-06T05:47:47Z
333,Path Integration,NA,6,1,2024-02-06T05:47:47Z,2024-02-06T05:48:02Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:48:02Z,2024-02-06T05:48:22Z
333,Path Integration,NA,6,2,2024-02-06T05:48:22Z,2024-02-06T05:48:48Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:48:48Z,2024-02-06T05:49:05Z
333,Path Integration,NA,6,3,2024-02-06T05:49:05Z,2024-02-06T05:49:46Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:49:46Z,2024-02-06T05:49:57Z
333,Path Integration,NA,7,1,2024-02-06T05:49:57Z,2024-02-06T05:50:12Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:50:12Z,2024-02-06T05:50:29Z
333,Path Integration,NA,7,2,2024-02-06T05:50:29Z,2024-02-06T05:51:01Z
333,Path Integration,Transition,NA,NA,2024-02-06T05:51:01Z,2024-02-06T05:51:17Z
333,Path Integration,NA,7,3,2024-02-06T05:51:17Z,2024-02-06T05:51:45Z
333,Path Integration>Egocentric pointing,Transition,NA,NA,2024-02-06T05:51:45Z,2024-02-06T05:52:26Z
333,Egocentric pointing,NA,1,NA,2024-02-06T05:52:26Z,2024-02-06T05:53:45Z
333,Egocentric pointing,Transition,NA,NA,2024-02-06T05:53:45Z,2024-02-06T05:53:52Z
333,Egocentric pointing,NA,2,NA,2024-02-06T05:53:52Z,2024-02-06T05:54:21Z
333,Egocentric pointing,Transition,NA,NA,2024-02-06T05:54:21Z,2024-02-06T05:54:28Z
333,Egocentric pointing,NA,3,NA,2024-02-06T05:54:28Z,2024-02-06T05:55:16Z
333,Egocentric pointing,Transition,NA,NA,2024-02-06T05:55:16Z,2024-02-06T05:55:23Z
333,Egocentric pointing,NA,4,NA,2024-02-06T05:55:23Z,2024-02-06T05:55:51Z
333,Egocentric pointing>Mapping,Transition,NA,NA,2024-02-06T05:55:51Z,2024-02-06T05:56:52Z
333,Mapping,Tree,NA,NA,2024-02-06T05:56:52Z,2024-02-06T05:56:58Z
333,Mapping,Transition,NA,NA,2024-02-06T05:56:58Z,2024-02-06T05:57:06Z
333,Mapping,Waterfall,NA,NA,2024-02-06T05:57:06Z,2024-02-06T05:57:10Z
333,Mapping,Transition,NA,NA,2024-02-06T05:57:10Z,2024-02-06T05:57:15Z
333,Mapping,Waterfall,NA,NA,2024-02-06T05:57:15Z,2024-02-06T05:57:16Z
333,Mapping,Transition,NA,NA,2024-02-06T05:57:16Z,2024-02-06T05:57:18Z
333,Mapping,Arch,NA,NA,2024-02-06T05:57:18Z,2024-02-06T05:57:24Z
333,Mapping>Memory,Transition,NA,NA,2024-02-06T05:57:24Z,2024-02-06T05:58:34Z
333,Memory,Fossil,Panel,Arch,2024-02-06T05:58:34Z,2024-02-06T05:58:37Z
333,Memory,Transition,NA,NA,2024-02-06T05:58:37Z,2024-02-06T05:58:39Z
333,Memory,Fruit,Panel,Tree,2024-02-06T05:58:39Z,2024-02-06T05:58:40Z
333,Memory,Transition,NA,NA,2024-02-06T05:58:40Z,2024-02-06T05:58:41Z
333,Memory,Water,Panel,Waterfall,2024-02-06T05:58:41Z,2024-02-06T05:58:42Z
333,Memory>Perspective Taking,Transition,NA,NA,2024-02-06T05:58:42Z,2024-02-06T05:59:33Z
333,Perspective Taking,Rocket,Waterfall,Arch,2024-02-06T05:59:33Z,2024-02-06T06:00:10Z
333,Perspective Taking,Transition,NA,NA,2024-02-06T06:00:10Z,2024-02-06T06:00:15Z
333,Perspective Taking,Waterfall,Tree,Arch,2024-02-06T06:00:15Z,2024-02-06T06:00:57Z
333,Perspective Taking,Transition,NA,NA,2024-02-06T06:00:57Z,2024-02-06T06:01:02Z
333,Perspective Taking,Rocket,Tree,Waterfall,2024-02-06T06:01:02Z,2024-02-06T06:01:20Z
333,Perspective Taking,Transition,NA,NA,2024-02-06T06:01:20Z,2024-02-06T06:01:25Z
333,Perspective Taking,Arch,Waterfall,Rocket,2024-02-06T06:01:25Z,2024-02-06T06:01:53Z
333,Perspective Taking,Transition,NA,NA,2024-02-06T06:01:53Z,2024-02-06T06:01:58Z
333,Perspective Taking,Tree,Rocket,Waterfall,2024-02-06T06:01:58Z,2024-02-06T06:02:24Z
333,Perspective Taking,Transition,NA,NA,2024-02-06T06:02:24Z,2024-02-06T06:02:29Z
333,Perspective Taking,Arch,Waterfall,Tree,2024-02-06T06:02:29Z,2024-02-06T06:02:39Z
333,Perspective Taking,Transition,NA,NA,2024-02-06T06:02:39Z,2024-02-06T06:02:44Z
333,Perspective Taking,Waterfall,Rocket,Tree,2024-02-06T06:02:44Z,2024-02-06T06:03:15Z
334,Training,Rotation,R 45,NA,2024-02-14T05:25:06Z,2024-02-14T05:25:30Z
334,Training,Transition,NA,NA,2024-02-14T05:25:30Z,2024-02-14T05:25:33Z
334,Training,Rotation,Returning R 45,NA,2024-02-14T05:25:33Z,2024-02-14T05:25:38Z
334,Training,Transition,NA,NA,2024-02-14T05:25:38Z,2024-02-14T05:25:42Z
334,Training,Rotation,L 90,NA,2024-02-14T05:25:42Z,2024-02-14T05:25:47Z
334,Training,Transition,NA,NA,2024-02-14T05:25:47Z,2024-02-14T05:25:51Z
334,Training,Rotation,Returning L 90,NA,2024-02-14T05:25:51Z,2024-02-14T05:25:58Z
334,Training,Transition,NA,NA,2024-02-14T05:25:58Z,2024-02-14T05:26:12Z
334,Training,Movement,1,NA,2024-02-14T05:26:12Z,2024-02-14T05:26:21Z
334,Training,Transition,NA,NA,2024-02-14T05:26:21Z,2024-02-14T05:26:21Z
334,Training,Movement,2,NA,2024-02-14T05:26:21Z,2024-02-14T05:26:33Z
334,Training,Transition,NA,NA,2024-02-14T05:26:33Z,2024-02-14T05:26:35Z
334,Training,Movement,3,NA,2024-02-14T05:26:35Z,2024-02-14T05:26:46Z
334,Training,Transition,NA,NA,2024-02-14T05:26:46Z,2024-02-14T05:26:46Z
334,Training,Movement,4,NA,2024-02-14T05:26:46Z,2024-02-14T05:26:55Z
334,Training,Transition,NA,NA,2024-02-14T05:26:55Z,2024-02-14T05:27:08Z
334,Training,HomingMultiLegs,T1.L1,NA,2024-02-14T05:27:08Z,2024-02-14T05:27:08Z
334,Training,Transition,NA,NA,2024-02-14T05:27:08Z,2024-02-14T05:27:25Z
334,Training,HomingMultiLegs,T1.L2,NA,2024-02-14T05:27:25Z,2024-02-14T05:27:25Z
334,Training,Transition,NA,NA,2024-02-14T05:27:25Z,2024-02-14T05:27:55Z
334,Training,HomingMultiLegs,T1.L3,NA,2024-02-14T05:27:55Z,2024-02-14T05:27:55Z
334,Training,Transition,NA,NA,2024-02-14T05:27:55Z,2024-02-14T05:29:06Z
334,Training,HomingMultiLegs,T2.L1,NA,2024-02-14T05:29:06Z,2024-02-14T05:29:06Z
334,Training,Transition,NA,NA,2024-02-14T05:29:06Z,2024-02-14T05:29:21Z
334,Training,HomingMultiLegs,T2.L2,NA,2024-02-14T05:29:21Z,2024-02-14T05:29:21Z
334,Training,Transition,NA,NA,2024-02-14T05:29:21Z,2024-02-14T05:29:53Z
334,Training,HomingMultiLegs,T2.L3,NA,2024-02-14T05:29:53Z,2024-02-14T05:29:53Z
334,Training>Path Integration,Transition,NA,NA,2024-02-14T05:29:53Z,2024-02-14T05:31:06Z
334,Path Integration,NA,1,1,2024-02-14T05:31:06Z,2024-02-14T05:31:18Z
334,Path Integration,Transition,NA,NA,2024-02-14T05:31:18Z,2024-02-14T05:31:33Z
334,Path Integration,NA,1,2,2024-02-14T05:31:33Z,2024-02-14T05:31:48Z
334,Path Integration,Transition,NA,NA,2024-02-14T05:31:48Z,2024-02-14T05:32:03Z
334,Path Integration,NA,1,3,2024-02-14T05:32:03Z,2024-02-14T05:32:27Z
334,Path Integration,Transition,NA,NA,2024-02-14T05:32:27Z,2024-02-14T05:32:39Z
334,Path Integration,NA,2,1,2024-02-14T05:32:39Z,2024-02-14T05:32:49Z
334,Path Integration,Transition,NA,NA,2024-02-14T05:32:49Z,2024-02-14T05:33:04Z
334,Path Integration,NA,2,2,2024-02-14T05:33:04Z,2024-02-14T05:33:17Z
334,Path Integration,Transition,NA,NA,2024-02-14T05:33:17Z,2024-02-14T05:33:32Z
334,Path Integration,NA,2,3,2024-02-14T05:33:32Z,2024-02-14T05:33:56Z
334,Path Integration,Transition,NA,NA,2024-02-14T05:33:56Z,2024-02-14T05:34:08Z
334,Path Integration,NA,3,1,2024-02-14T05:34:08Z,2024-02-14T05:34:23Z
334,Path Integration,Transition,NA,NA,2024-02-14T05:34:23Z,2024-02-14T05:34:39Z
334,Path Integration,NA,3,2,2024-02-14T05:34:39Z,2024-02-14T05:34:55Z
